Epoch,State,Count
Epoch,State,Count
Epoch,State,Count
493,Infectious,52
493,Recovered,26
494,Susceptible,21
494,Infectious,54
494,Recovered,24
495,Susceptible,20
495,Infectious,53
495,Recovered,25
496,Susceptible,21
496,Infectious,52
496,Recovered,25
497,Susceptible,22
497,Infectious,50
497,Recovered,26
498,Susceptible,21
498,Infectious,53
498,Recovered,25
499,Susceptible,19
499,Infectious,56
499,Recovered,24
500,Susceptible,19
500,Infectious,54
500,Recovered,26
501,Susceptible,19
501,Infectious,55
501,Recovered,25
502,Susceptible,20
502,Infectious,53
502,Recovered,25
503,Susceptible,20
503,Infectious,54
503,Recovered,25
504,Susceptible,19
504,Infectious,55
504,Recovered,25
505,Susceptible,20
505,Infectious,54
505,Recovered,24
506,Susceptible,20
506,Infectious,54
506,Recovered,25
507,Susceptible,19
507,Infectious,54
507,Recovered,25
508,Susceptible,19
508,Infectious,54
508,Recovered,26
509,Susceptible,20
509,Infectious,52
509,Recovered,26
510,Susceptible,20
510,Infectious,53
510,Recovered,25
511,Susceptible,20
511,Infectious,54
511,Recovered,25
512,Susceptible,20
512,Infectious,54
512,Recovered,25
513,Susceptible,17
513,Infectious,57
513,Recovered,24
514,Susceptible,18
514,Infectious,57
514,Recovered,24
515,Susceptible,17
515,Infectious,55
515,Recovered,27
516,Susceptible,19
516,Infectious,54
516,Recovered,26
517,Susceptible,21
517,Infectious,53
517,Recovered,25
518,Susceptible,20
518,Infectious,54
518,Recovered,25
519,Susceptible,21
519,Infectious,53
519,Recovered,25
520,Susceptible,19
520,Infectious,54
520,Recovered,26
521,Susceptible,19
521,Infectious,56
521,Recovered,24
522,Susceptible,19
522,Infectious,53
522,Recovered,27
523,Susceptible,19
523,Infectious,54
523,Recovered,26
524,Susceptible,20
524,Infectious,54
524,Recovered,24
525,Susceptible,19
525,Infectious,55
525,Recovered,24
526,Susceptible,20
526,Infectious,54
526,Recovered,25
527,Susceptible,21
527,Infectious,53
527,Recovered,25
528,Susceptible,21
528,Infectious,54
528,Recovered,24
529,Susceptible,19
529,Infectious,56
529,Recovered,24
530,Susceptible,19
530,Infectious,53
530,Recovered,26
531,Susceptible,20
531,Infectious,51
531,Recovered,27
532,Susceptible,23
532,Infectious,53
532,Recovered,23
533,Susceptible,20
533,Infectious,53
533,Recovered,26
534,Susceptible,20
534,Infectious,53
534,Recovered,26
535,Susceptible,21
535,Infectious,52
535,Recovered,25
536,Susceptible,21
536,Infectious,54
536,Recovered,23
537,Susceptible,18
537,Infectious,56
537,Recovered,24
538,Susceptible,17
538,Infectious,55
538,Recovered,26
539,Susceptible,19
539,Infectious,54
539,Recovered,25
540,Susceptible,19
540,Infectious,53
540,Recovered,26
541,Susceptible,20
541,Infectious,53
541,Recovered,26
542,Susceptible,20
542,Infectious,55
542,Recovered,24
543,Susceptible,19
543,Infectious,57
543,Recovered,23
544,Susceptible,17
544,Infectious,57
544,Recovered,25
545,Susceptible,17
545,Infectious,55
545,Recovered,26
546,Susceptible,18
546,Infectious,55
546,Recovered,25
547,Susceptible,19
547,Infectious,55
547,Recovered,25
548,Susceptible,18
548,Infectious,57
548,Recovered,24
549,Susceptible,17
549,Infectious,58
549,Recovered,24
550,Susceptible,17
550,Infectious,56
550,Recovered,26
551,Susceptible,19
551,Infectious,54
551,Recovered,26
552,Susceptible,19
552,Infectious,54
552,Recovered,25
553,Susceptible,18
553,Infectious,55
553,Recovered,25
554,Susceptible,19
554,Infectious,54
554,Recovered,26
555,Susceptible,19
555,Infectious,54
555,Recovered,26
556,Susceptible,19
556,Infectious,53
556,Recovered,27
557,Susceptible,20
557,Infectious,54
557,Recovered,25
558,Susceptible,20
558,Infectious,54
558,Recovered,25
559,Susceptible,19
559,Infectious,56
559,Recovered,24
560,Susceptible,17
560,Infectious,57
560,Recovered,25
561,Susceptible,17
561,Infectious,55
561,Recovered,26
562,Susceptible,19
562,Infectious,54
562,Recovered,26
563,Susceptible,19
563,Infectious,52
563,Recovered,27
564,Susceptible,20
564,Infectious,53
564,Recovered,26
565,Susceptible,19
565,Infectious,55
565,Recovered,24
566,Susceptible,18
566,Infectious,56
566,Recovered,24
567,Susceptible,17
567,Infectious,57
567,Recovered,25
568,Susceptible,17
568,Infectious,57
568,Recovered,25
569,Susceptible,19
569,Infectious,53
569,Recovered,26
570,Susceptible,19
570,Infectious,53
570,Recovered,26
571,Susceptible,20
571,Infectious,55
571,Recovered,24
572,Susceptible,17
572,Infectious,55
572,Recovered,26
573,Susceptible,18
573,Infectious,56
573,Recovered,25
574,Susceptible,16
574,Infectious,57
574,Recovered,26
575,Susceptible,19
575,Infectious,52
575,Recovered,28
576,Susceptible,21
576,Infectious,50
576,Recovered,27
577,Susceptible,23
577,Infectious,51
577,Recovered,24
578,Susceptible,19
578,Infectious,55
578,Recovered,24
579,Susceptible,19
579,Infectious,54
579,Recovered,25
580,Susceptible,17
580,Infectious,56
580,Recovered,26
581,Susceptible,17
581,Infectious,57
581,Recovered,25
582,Susceptible,18
582,Infectious,54
582,Recovered,26
583,Susceptible,20
583,Infectious,53
583,Recovered,26
584,Susceptible,20
584,Infectious,53
584,Recovered,25
585,Susceptible,19
585,Infectious,54
585,Recovered,25
586,Susceptible,19
586,Infectious,53
586,Recovered,27
587,Susceptible,19
587,Infectious,55
587,Recovered,25
588,Susceptible,18
588,Infectious,57
588,Recovered,24
589,Susceptible,18
589,Infectious,54
589,Recovered,27
590,Susceptible,19
590,Infectious,54
590,Recovered,26
591,Susceptible,21
591,Infectious,52
591,Recovered,26
592,Susceptible,23
592,Infectious,51
592,Recovered,25
593,Susceptible,20
593,Infectious,56
593,Recovered,22
594,Susceptible,18
594,Infectious,55
594,Recovered,25
595,Susceptible,20
595,Infectious,54
595,Recovered,25
596,Susceptible,20
596,Infectious,54
596,Recovered,25
597,Susceptible,19
597,Infectious,55
597,Recovered,25
598,Susceptible,20
598,Infectious,53
598,Recovered,25
599,Susceptible,19
599,Infectious,53
599,Recovered,26
600,Susceptible,21
600,Infectious,52
600,Recovered,26
601,Susceptible,21
601,Infectious,50
601,Recovered,27
602,Susceptible,22
602,Infectious,52
602,Recovered,25
603,Susceptible,19
603,Infectious,55
603,Recovered,25
604,Susceptible,19
604,Infectious,55
604,Recovered,25
605,Susceptible,18
605,Infectious,54
605,Recovered,26
606,Susceptible,20
606,Infectious,54
606,Recovered,24
607,Susceptible,19
607,Infectious,56
607,Recovered,24
608,Susceptible,19
608,Infectious,54
608,Recovered,25
609,Susceptible,19
609,Infectious,54
609,Recovered,25
610,Susceptible,19
610,Infectious,55
610,Recovered,25
611,Susceptible,18
611,Infectious,56
611,Recovered,25
612,Susceptible,20
612,Infectious,55
612,Recovered,24
613,Susceptible,18
613,Infectious,56
613,Recovered,24
614,Susceptible,17
614,Infectious,57
614,Recovered,24
615,Susceptible,18
615,Infectious,55
615,Recovered,25
616,Susceptible,17
616,Infectious,56
616,Recovered,25
617,Susceptible,19
617,Infectious,54
617,Recovered,26
618,Susceptible,18
618,Infectious,56
618,Recovered,25
619,Susceptible,17
619,Infectious,56
619,Recovered,26
620,Susceptible,18
620,Infectious,53
620,Recovered,27
621,Susceptible,21
621,Infectious,51
621,Recovered,27
622,Susceptible,21
622,Infectious,53
622,Recovered,24
623,Susceptible,19
623,Infectious,54
623,Recovered,25
624,Susceptible,20
624,Infectious,55
624,Recovered,24
625,Susceptible,18
625,Infectious,57
625,Recovered,24
626,Susceptible,17
626,Infectious,55
626,Recovered,27
627,Susceptible,17
627,Infectious,55
627,Recovered,27
628,Susceptible,19
628,Infectious,55
628,Recovered,24
629,Susceptible,19
629,Infectious,54
629,Recovered,26
630,Susceptible,20
630,Infectious,53
630,Recovered,26
631,Susceptible,19
631,Infectious,53
631,Recovered,26
632,Susceptible,20
632,Infectious,53
632,Recovered,26
633,Susceptible,20
633,Infectious,52
633,Recovered,26
634,Susceptible,22
634,Infectious,51
634,Recovered,26
635,Susceptible,21
635,Infectious,55
635,Recovered,23
636,Susceptible,20
636,Infectious,54
636,Recovered,24
637,Susceptible,20
637,Infectious,54
637,Recovered,25
638,Susceptible,19
638,Infectious,54
638,Recovered,26
639,Susceptible,19
639,Infectious,55
639,Recovered,25
640,Susceptible,18
640,Infectious,55
640,Recovered,26
641,Susceptible,19
641,Infectious,55
641,Recovered,25
642,Susceptible,19
642,Infectious,54
642,Recovered,26
643,Susceptible,20
643,Infectious,53
643,Recovered,26
644,Susceptible,19
644,Infectious,54
644,Recovered,25
645,Susceptible,17
645,Infectious,56
645,Recovered,25
646,Susceptible,16
646,Infectious,57
646,Recovered,25
647,Susceptible,19
647,Infectious,54
647,Recovered,25
648,Susceptible,20
648,Infectious,54
648,Recovered,25
649,Susceptible,19
649,Infectious,53
649,Recovered,26
650,Susceptible,19
650,Infectious,54
650,Recovered,26
651,Susceptible,20
651,Infectious,54
651,Recovered,25
652,Susceptible,18
652,Infectious,55
652,Recovered,26
653,Susceptible,19
653,Infectious,54
653,Recovered,26
654,Susceptible,20
654,Infectious,53
654,Recovered,25
655,Susceptible,20
655,Infectious,54
655,Recovered,25
656,Susceptible,18
656,Infectious,56
656,Recovered,24
657,Susceptible,18
657,Infectious,55
657,Recovered,26
658,Susceptible,18
658,Infectious,58
658,Recovered,23
659,Susceptible,16
659,Infectious,57
659,Recovered,25
660,Susceptible,15
660,Infectious,57
660,Recovered,26
661,Susceptible,19
661,Infectious,54
661,Recovered,26
662,Susceptible,20
662,Infectious,52
662,Recovered,26
663,Susceptible,20
663,Infectious,54
663,Recovered,25
664,Susceptible,22
664,Infectious,53
664,Recovered,24
665,Susceptible,18
665,Infectious,56
665,Recovered,25
666,Susceptible,17
666,Infectious,56
666,Recovered,25
667,Susceptible,18
667,Infectious,56
667,Recovered,24
668,Susceptible,19
668,Infectious,53
668,Recovered,28
669,Susceptible,20
669,Infectious,52
669,Recovered,27
670,Susceptible,19
670,Infectious,56
670,Recovered,24
671,Susceptible,18
671,Infectious,53
671,Recovered,27
672,Susceptible,19
672,Infectious,54
672,Recovered,25
673,Susceptible,19
673,Infectious,55
673,Recovered,25
674,Susceptible,19
674,Infectious,54
674,Recovered,26
675,Susceptible,20
675,Infectious,53
675,Recovered,26
676,Susceptible,20
676,Infectious,52
676,Recovered,26
677,Susceptible,21
677,Infectious,51
677,Recovered,27
678,Susceptible,22
678,Infectious,53
678,Recovered,24
679,Susceptible,20
679,Infectious,54
679,Recovered,25
680,Susceptible,19
680,Infectious,56
680,Recovered,24
681,Susceptible,19
681,Infectious,54
681,Recovered,26
682,Susceptible,18
682,Infectious,57
682,Recovered,24
683,Susceptible,19
683,Infectious,54
683,Recovered,25
684,Susceptible,18
684,Infectious,56
684,Recovered,24
685,Susceptible,18
685,Infectious,54
685,Recovered,26
686,Susceptible,20
686,Infectious,53
686,Recovered,26
687,Susceptible,20
687,Infectious,53
687,Recovered,25
688,Susceptible,19
688,Infectious,56
688,Recovered,24
689,Susceptible,17
689,Infectious,56
689,Recovered,25
690,Susceptible,18
690,Infectious,56
690,Recovered,25
691,Susceptible,20
691,Infectious,51
691,Recovered,27
692,Susceptible,20
692,Infectious,52
692,Recovered,26
693,Susceptible,21
693,Infectious,53
693,Recovered,25
694,Susceptible,20
694,Infectious,55
694,Recovered,23
695,Susceptible,17
695,Infectious,55
695,Recovered,27
696,Susceptible,19
696,Infectious,55
696,Recovered,26
697,Susceptible,19
697,Infectious,53
697,Recovered,26
698,Susceptible,20
698,Infectious,54
698,Recovered,24
699,Susceptible,18
699,Infectious,55
699,Recovered,25
700,Susceptible,19
700,Infectious,54
700,Recovered,26
701,Susceptible,17
701,Infectious,56
701,Recovered,25
702,Susceptible,18
702,Infectious,54
702,Recovered,26
703,Susceptible,19
703,Infectious,54
703,Recovered,26
704,Susceptible,20
704,Infectious,52
704,Recovered,26
705,Susceptible,19
705,Infectious,54
705,Recovered,25
706,Susceptible,18
706,Infectious,55
706,Recovered,26
707,Susceptible,18
707,Infectious,53
707,Recovered,27
708,Susceptible,20
708,Infectious,53
708,Recovered,26
709,Susceptible,20
709,Infectious,53
709,Recovered,26
710,Susceptible,21
710,Infectious,53
710,Recovered,25
711,Susceptible,20
711,Infectious,54
711,Recovered,24
712,Susceptible,19
712,Infectious,54
712,Recovered,25
713,Susceptible,20
713,Infectious,53
713,Recovered,25
714,Susceptible,20
714,Infectious,53
714,Recovered,26
715,Susceptible,20
715,Infectious,54
715,Recovered,24
716,Susceptible,18
716,Infectious,54
716,Recovered,26
717,Susceptible,20
717,Infectious,54
717,Recovered,25
718,Susceptible,20
718,Infectious,53
718,Recovered,26
719,Susceptible,20
719,Infectious,53
719,Recovered,25
720,Susceptible,20
720,Infectious,54
720,Recovered,25
721,Susceptible,18
721,Infectious,56
721,Recovered,25
722,Susceptible,19
722,Infectious,54
722,Recovered,26
723,Susceptible,20
723,Infectious,55
723,Recovered,24
724,Susceptible,19
724,Infectious,55
724,Recovered,25
725,Susceptible,20
725,Infectious,52
725,Recovered,27
726,Susceptible,19
726,Infectious,55
726,Recovered,24
727,Susceptible,17
727,Infectious,57
727,Recovered,25
728,Susceptible,17
728,Infectious,57
728,Recovered,25
729,Susceptible,17
729,Infectious,54
729,Recovered,27
730,Susceptible,19
730,Infectious,54
730,Recovered,26
731,Susceptible,19
731,Infectious,54
731,Recovered,25
732,Susceptible,20
732,Infectious,52
732,Recovered,26
733,Susceptible,21
733,Infectious,52
733,Recovered,26
734,Susceptible,20
734,Infectious,52
734,Recovered,27
735,Susceptible,20
735,Infectious,53
735,Recovered,26
736,Susceptible,21
736,Infectious,50
736,Recovered,28
737,Susceptible,22
737,Infectious,52
737,Recovered,25
738,Susceptible,22
738,Infectious,53
738,Recovered,24
739,Susceptible,19
739,Infectious,55
739,Recovered,25
740,Susceptible,19
740,Infectious,54
740,Recovered,25
741,Susceptible,20
741,Infectious,55
741,Recovered,24
742,Susceptible,19
742,Infectious,57
742,Recovered,23
743,Susceptible,16
743,Infectious,57
743,Recovered,26
744,Susceptible,17
744,Infectious,56
744,Recovered,26
745,Susceptible,18
745,Infectious,56
745,Recovered,24
746,Susceptible,17
746,Infectious,57
746,Recovered,25
747,Susceptible,18
747,Infectious,56
747,Recovered,25
748,Susceptible,17
748,Infectious,56
748,Recovered,26
749,Susceptible,18
749,Infectious,55
749,Recovered,26
750,Susceptible,21
750,Infectious,53
750,Recovered,25
751,Susceptible,20
751,Infectious,55
751,Recovered,24
752,Susceptible,20
752,Infectious,54
752,Recovered,25
753,Susceptible,19
753,Infectious,54
753,Recovered,25
754,Susceptible,19
754,Infectious,55
754,Recovered,24
755,Susceptible,18
755,Infectious,56
755,Recovered,25
756,Susceptible,19
756,Infectious,55
756,Recovered,25
757,Susceptible,17
757,Infectious,56
757,Recovered,26
758,Susceptible,18
758,Infectious,55
758,Recovered,26
759,Susceptible,19
759,Infectious,53
759,Recovered,27
760,Susceptible,20
760,Infectious,52
760,Recovered,26
761,Susceptible,21
761,Infectious,54
761,Recovered,24
762,Susceptible,19
762,Infectious,57
762,Recovered,23
763,Susceptible,16
763,Infectious,59
763,Recovered,24
764,Susceptible,16
764,Infectious,57
764,Recovered,25
765,Susceptible,19
765,Infectious,55
765,Recovered,25
766,Susceptible,19
766,Infectious,54
766,Recovered,26
767,Susceptible,20
767,Infectious,53
767,Recovered,26
768,Susceptible,20
768,Infectious,54
768,Recovered,25
769,Susceptible,19
769,Infectious,56
769,Recovered,24
770,Susceptible,18
770,Infectious,55
770,Recovered,25
771,Susceptible,17
771,Infectious,55
771,Recovered,26
772,Susceptible,19
772,Infectious,53
772,Recovered,27
773,Susceptible,19
773,Infectious,54
773,Recovered,26
774,Susceptible,20
774,Infectious,53
774,Recovered,25
775,Susceptible,18
775,Infectious,55
775,Recovered,25
776,Susceptible,19
776,Infectious,56
776,Recovered,24
777,Susceptible,20
777,Infectious,52
777,Recovered,27
778,Susceptible,20
778,Infectious,51
778,Recovered,27
779,Susceptible,20
779,Infectious,53
779,Recovered,26
780,Susceptible,21
780,Infectious,51
780,Recovered,26
781,Susceptible,20
781,Infectious,55
781,Recovered,23
782,Susceptible,19
782,Infectious,54
782,Recovered,25
783,Susceptible,20
783,Infectious,55
783,Recovered,24
784,Susceptible,19
784,Infectious,55
784,Recovered,25
785,Susceptible,17
785,Infectious,55
785,Recovered,27
786,Susceptible,18
786,Infectious,54
786,Recovered,26
787,Susceptible,18
787,Infectious,56
787,Recovered,25
788,Susceptible,18
788,Infectious,55
788,Recovered,26
789,Susceptible,19
789,Infectious,53
789,Recovered,27
790,Susceptible,20
790,Infectious,54
790,Recovered,25
791,Susceptible,19
791,Infectious,53
791,Recovered,26
792,Susceptible,19
792,Infectious,55
792,Recovered,25
793,Susceptible,19
793,Infectious,54
793,Recovered,25
794,Susceptible,19
794,Infectious,55
794,Recovered,24
795,Susceptible,19
795,Infectious,54
795,Recovered,25
796,Susceptible,20
796,Infectious,55
796,Recovered,24
797,Susceptible,20
797,Infectious,53
797,Recovered,26
798,Susceptible,18
798,Infectious,56
798,Recovered,24
799,Susceptible,17
799,Infectious,56
799,Recovered,25
800,Susceptible,17
800,Infectious,55
800,Recovered,26
801,Susceptible,19
801,Infectious,54
801,Recovered,26
802,Susceptible,19
802,Infectious,52
802,Recovered,27
803,Susceptible,23
803,Infectious,52
803,Recovered,24
804,Susceptible,21
804,Infectious,54
804,Recovered,24
805,Susceptible,19
805,Infectious,55
805,Recovered,24
806,Susceptible,18
806,Infectious,55
806,Recovered,25
807,Susceptible,19
807,Infectious,54
807,Recovered,25
808,Susceptible,19
808,Infectious,54
808,Recovered,25
809,Susceptible,19
809,Infectious,54
809,Recovered,26
810,Susceptible,19
810,Infectious,55
810,Recovered,25
811,Susceptible,20
811,Infectious,54
811,Recovered,24
812,Susceptible,20
812,Infectious,53
812,Recovered,26
813,Susceptible,19
813,Infectious,54
813,Recovered,25
814,Susceptible,19
814,Infectious,55
814,Recovered,25
815,Susceptible,20
815,Infectious,52
815,Recovered,27
816,Susceptible,21
816,Infectious,52
816,Recovered,26
817,Susceptible,22
817,Infectious,52
817,Recovered,25
818,Susceptible,22
818,Infectious,52
818,Recovered,25
819,Susceptible,21
819,Infectious,53
819,Recovered,24
820,Susceptible,19
820,Infectious,56
820,Recovered,23
821,Susceptible,17
821,Infectious,59
821,Recovered,22
822,Susceptible,15
822,Infectious,59
822,Recovered,24
823,Susceptible,16
823,Infectious,55
823,Recovered,28
824,Susceptible,18
824,Infectious,56
824,Recovered,25
825,Susceptible,19
825,Infectious,53
825,Recovered,27
826,Susceptible,19
826,Infectious,53
826,Recovered,27
827,Susceptible,19
827,Infectious,53
827,Recovered,27
828,Susceptible,19
828,Infectious,54
828,Recovered,25
829,Susceptible,18
829,Infectious,56
829,Recovered,24
830,Susceptible,18
830,Infectious,56
830,Recovered,25
831,Susceptible,18
831,Infectious,56
831,Recovered,25
832,Susceptible,20
832,Infectious,55
832,Recovered,24
833,Susceptible,18
833,Infectious,56
833,Recovered,24
834,Susceptible,18
834,Infectious,55
834,Recovered,26
835,Susceptible,19
835,Infectious,55
835,Recovered,25
836,Susceptible,17
836,Infectious,54
836,Recovered,27
837,Susceptible,20
837,Infectious,52
837,Recovered,27
838,Susceptible,19
838,Infectious,54
838,Recovered,26
839,Susceptible,19
839,Infectious,54
839,Recovered,26
840,Susceptible,19
840,Infectious,55
840,Recovered,25
841,Susceptible,18
841,Infectious,55
841,Recovered,26
842,Susceptible,18
842,Infectious,56
842,Recovered,25
843,Susceptible,18
843,Infectious,55
843,Recovered,26
844,Susceptible,20
844,Infectious,54
844,Recovered,25
845,Susceptible,17
845,Infectious,53
845,Recovered,28
846,Susceptible,20
846,Infectious,53
846,Recovered,25
847,Susceptible,19
847,Infectious,55
847,Recovered,25
848,Susceptible,20
848,Infectious,54
848,Recovered,25
849,Susceptible,19
849,Infectious,54
849,Recovered,25
850,Susceptible,19
850,Infectious,54
850,Recovered,26
851,Susceptible,19
851,Infectious,54
851,Recovered,26
852,Susceptible,18
852,Infectious,56
852,Recovered,24
853,Susceptible,20
853,Infectious,54
853,Recovered,25
854,Susceptible,21
854,Infectious,54
854,Recovered,24
855,Susceptible,20
855,Infectious,53
855,Recovered,26
856,Susceptible,20
856,Infectious,53
856,Recovered,26
857,Susceptible,21
857,Infectious,52
857,Recovered,25
858,Susceptible,21
858,Infectious,53
858,Recovered,25
859,Susceptible,20
859,Infectious,55
859,Recovered,24
860,Susceptible,20
860,Infectious,54
860,Recovered,24
861,Susceptible,20
861,Infectious,54
861,Recovered,25
862,Susceptible,18
862,Infectious,57
862,Recovered,23
863,Susceptible,19
863,Infectious,56
863,Recovered,25
864,Susceptible,17
864,Infectious,56
864,Recovered,26
865,Susceptible,19
865,Infectious,54
865,Recovered,26
866,Susceptible,18
866,Infectious,54
866,Recovered,27
867,Susceptible,20
867,Infectious,54
867,Recovered,25
868,Susceptible,20
868,Infectious,53
868,Recovered,25
869,Susceptible,21
869,Infectious,51
869,Recovered,26
870,Susceptible,21
870,Infectious,53
870,Recovered,25
871,Susceptible,20
871,Infectious,52
871,Recovered,26
872,Susceptible,20
872,Infectious,54
872,Recovered,24
873,Susceptible,19
873,Infectious,53
873,Recovered,26
874,Susceptible,19
874,Infectious,54
874,Recovered,26
875,Susceptible,20
875,Infectious,53
875,Recovered,25
876,Susceptible,22
876,Infectious,54
876,Recovered,23
877,Susceptible,18
877,Infectious,56
877,Recovered,25
878,Susceptible,18
878,Infectious,56
878,Recovered,25
879,Susceptible,18
879,Infectious,55
879,Recovered,25
880,Susceptible,17
880,Infectious,55
880,Recovered,27
881,Susceptible,20
881,Infectious,53
881,Recovered,26
882,Susceptible,19
882,Infectious,54
882,Recovered,25
883,Susceptible,20
883,Infectious,54
883,Recovered,25
884,Susceptible,18
884,Infectious,56
884,Recovered,25
885,Susceptible,19
885,Infectious,55
885,Recovered,24
886,Susceptible,18
886,Infectious,55
886,Recovered,26
887,Susceptible,19
887,Infectious,56
887,Recovered,24
888,Susceptible,18
888,Infectious,57
888,Recovered,24
889,Susceptible,18
889,Infectious,54
889,Recovered,27
890,Susceptible,20
890,Infectious,55
890,Recovered,24
891,Susceptible,19
891,Infectious,56
891,Recovered,23
892,Susceptible,19
892,Infectious,53
892,Recovered,26
893,Susceptible,20
893,Infectious,54
893,Recovered,25
894,Susceptible,19
894,Infectious,54
894,Recovered,26
895,Susceptible,18
895,Infectious,55
895,Recovered,26
896,Susceptible,19
896,Infectious,53
896,Recovered,27
897,Susceptible,19
897,Infectious,53
897,Recovered,26
898,Susceptible,21
898,Infectious,53
898,Recovered,25
899,Susceptible,20
899,Infectious,53
899,Recovered,25
900,Susceptible,20
900,Infectious,54
900,Recovered,25
901,Susceptible,18
901,Infectious,55
901,Recovered,25
902,Susceptible,18
902,Infectious,55
902,Recovered,25
903,Susceptible,20
903,Infectious,53
903,Recovered,26
904,Susceptible,19
904,Infectious,55
904,Recovered,24
905,Susceptible,18
905,Infectious,57
905,Recovered,24
906,Susceptible,17
906,Infectious,56
906,Recovered,25
907,Susceptible,19
907,Infectious,54
907,Recovered,26
908,Susceptible,19
908,Infectious,54
908,Recovered,25
909,Susceptible,19
909,Infectious,55
909,Recovered,25
910,Susceptible,19
910,Infectious,54
910,Recovered,25
911,Susceptible,18
911,Infectious,55
911,Recovered,25
912,Susceptible,19
912,Infectious,53
912,Recovered,26
913,Susceptible,20
913,Infectious,54
913,Recovered,24
914,Susceptible,20
914,Infectious,55
914,Recovered,23
915,Susceptible,19
915,Infectious,53
915,Recovered,26
916,Susceptible,19
916,Infectious,55
916,Recovered,25
917,Susceptible,19
917,Infectious,54
917,Recovered,25
918,Susceptible,20
918,Infectious,54
918,Recovered,25
919,Susceptible,18
919,Infectious,57
919,Recovered,23
920,Susceptible,18
920,Infectious,55
920,Recovered,26
921,Susceptible,17
921,Infectious,54
921,Recovered,27
922,Susceptible,20
922,Infectious,53
922,Recovered,26
923,Susceptible,20
923,Infectious,53
923,Recovered,25
924,Susceptible,20
924,Infectious,55
924,Recovered,24
925,Susceptible,18
925,Infectious,57
925,Recovered,23
926,Susceptible,15
926,Infectious,58
926,Recovered,25
927,Susceptible,16
927,Infectious,55
927,Recovered,27
928,Susceptible,18
928,Infectious,56
928,Recovered,25
929,Susceptible,19
929,Infectious,54
929,Recovered,26
930,Susceptible,21
930,Infectious,53
930,Recovered,25
931,Susceptible,20
931,Infectious,55
931,Recovered,24
932,Susceptible,19
932,Infectious,53
932,Recovered,26
933,Susceptible,18
933,Infectious,57
933,Recovered,24
934,Susceptible,18
934,Infectious,55
934,Recovered,26
935,Susceptible,20
935,Infectious,54
935,Recovered,25
936,Susceptible,20
936,Infectious,52
936,Recovered,27
937,Susceptible,20
937,Infectious,54
937,Recovered,25
938,Susceptible,18
938,Infectious,56
938,Recovered,24
939,Susceptible,18
939,Infectious,56
939,Recovered,25
940,Susceptible,18
940,Infectious,53
940,Recovered,28
941,Susceptible,20
941,Infectious,51
941,Recovered,27
942,Susceptible,21
942,Infectious,52
942,Recovered,25
943,Susceptible,21
943,Infectious,52
943,Recovered,25
944,Susceptible,19
944,Infectious,55
944,Recovered,25
945,Susceptible,18
945,Infectious,55
945,Recovered,26
946,Susceptible,19
946,Infectious,54
946,Recovered,25
947,Susceptible,18
947,Infectious,55
947,Recovered,26
948,Susceptible,19
948,Infectious,55
948,Recovered,25
949,Susceptible,20
949,Infectious,54
949,Recovered,24
950,Susceptible,19
950,Infectious,56
950,Recovered,24
951,Susceptible,18
951,Infectious,54
951,Recovered,27
952,Susceptible,18
952,Infectious,56
952,Recovered,24
953,Susceptible,17
953,Infectious,55
953,Recovered,27
954,Susceptible,19
954,Infectious,54
954,Recovered,26
955,Susceptible,19
955,Infectious,55
955,Recovered,25
956,Susceptible,18
956,Infectious,56
956,Recovered,25
957,Susceptible,18
957,Infectious,55
957,Recovered,25
958,Susceptible,19
958,Infectious,55
958,Recovered,25
959,Susceptible,21
959,Infectious,54
959,Recovered,24
960,Susceptible,18
960,Infectious,54
960,Recovered,26
961,Susceptible,21
961,Infectious,53
961,Recovered,25
962,Susceptible,18
962,Infectious,54
962,Recovered,26
963,Susceptible,19
963,Infectious,55
963,Recovered,24
964,Susceptible,20
964,Infectious,52
964,Recovered,27
965,Susceptible,21
965,Infectious,52
965,Recovered,26
966,Susceptible,21
966,Infectious,55
966,Recovered,23
967,Susceptible,18
967,Infectious,54
967,Recovered,26
968,Susceptible,19
968,Infectious,53
968,Recovered,26
969,Susceptible,20
969,Infectious,54
969,Recovered,25
970,Susceptible,20
970,Infectious,53
970,Recovered,26
971,Susceptible,21
971,Infectious,53
971,Recovered,25
972,Susceptible,19
972,Infectious,56
972,Recovered,24
973,Susceptible,19
973,Infectious,55
973,Recovered,25
974,Susceptible,21
974,Infectious,54
974,Recovered,24
975,Susceptible,18
975,Infectious,54
975,Recovered,27
976,Susceptible,19
976,Infectious,53
976,Recovered,26
977,Susceptible,19
977,Infectious,53
977,Recovered,26
978,Susceptible,20
978,Infectious,54
978,Recovered,25
979,Susceptible,20
979,Infectious,54
979,Recovered,24
980,Susceptible,18
980,Infectious,57
980,Recovered,24
981,Susceptible,17
981,Infectious,55
981,Recovered,26
982,Susceptible,21
982,Infectious,52
982,Recovered,26
983,Susceptible,21
983,Infectious,54
983,Recovered,23
984,Susceptible,19
984,Infectious,53
984,Recovered,27
985,Susceptible,19
985,Infectious,54
985,Recovered,25
986,Susceptible,19
986,Infectious,54
986,Recovered,25
987,Susceptible,20
987,Infectious,56
987,Recovered,23
988,Susceptible,19
988,Infectious,54
988,Recovered,25
989,Susceptible,19
989,Infectious,54
989,Recovered,26
990,Susceptible,20
990,Infectious,54
990,Recovered,25
991,Susceptible,18
991,Infectious,55
991,Recovered,25
